ID,Photo,Name,Reference,Category,Base Price,Final Price,Quantity,Status
1500,http://www.artesa-creations.com/img/p/3/7/7/2/3772.jpg,Porte Chéquier Noir Fleurs Rouges,TP_portFLrouge,Accessoires de mode,20.5,20.5,1,1
438,http://www.artesa-creations.com/img/p/2/3/4/1/2341.jpg,Urne boîte à dons Coeur Léger,CC_BTnichoir,Mariage,52,52,1,1
1254,http://www.artesa-creations.com/img/p/3/2/8/5/3285.jpg,Serre Tête Papillon et Cristaux,HD_BANpap,Coiffure Mariage,29,29,1,1
798,http://www.artesa-creations.com/img/p/2/4/0/4/2404.jpg,Headband Fleur Blanche & Strass Argent,AC_BANflstrass,Accessoires de mode,20,20,1,1
1281,http://www.artesa-creations.com/img/p/3/3/5/9/3359.jpg,Bibi Noeud Ivoire,HC_BIBInoeud,Mariage,39,39,1,1
732,http://www.artesa-creations.com/img/p/2/2/7/0/2270.jpg,Coussin d'alliances Arabesques Noires Satin Blanc,CB_COUaraNoir,Mariage,34,34,1,1
140,http://www.artesa-creations.com/img/p/4/8/1/481.jpg,Cadre photo Floralie,CC-CBB-01,Créations Enfants,36,29,1,1
865,http://www.artesa-creations.com/img/p/2/5/4/7/2547.jpg,Foulard Violine Vagues Lilas Parme - mousseline de soie peinte,CB_FOUvagLilas,Accessoires de mode,49,49,1,1
375,http://www.artesa-creations.com/img/p/1/3/1/3/1313.jpg,Boucles Libellule d'Argent,HD_BOlibAG,Bijoux de créateurs,18,18,1,1
958,http://www.artesa-creations.com/img/p/2/7/5/1/2751.jpg,Coussin de mariage Etoile de Neige Blanc et Argent,CB_COUflocon,Coussin d'alliance,32.3,32.3,1,1
1426,http://www.artesa-creations.com/img/p/3/6/4/8/3648.jpg,Collier Etoile Dorée Plaqué Or & Nacre,MAN_COLetoile,Mariage,32.3,32.3,1,1
534,http://www.artesa-creations.com/img/p/1/9/5/6/1956.jpg,Bibi Fleurs Chocolat,HD_bibiFchoc,Accessoires de mode,52.5,52.5,1,1
1275,http://www.artesa-creations.com/img/p/3/3/2/9/3329.jpg,Kit de Voyage Gris Pois Cuivrés,BD_KITetoileOR,Accessoires de mode,51,51,1,1
115,http://www.artesa-creations.com/img/p/4/0/6/406.jpg,Boucles d'oreilles Perles de Neige,strata-BOneige,Catégories,29,29,1,1
862,http://www.artesa-creations.com/img/p/2/9/0/6/2906.jpg,Boucles d'oreilles Baroques - perles noires,HD_BObaroque,Bijoux de créateurs,25,25,1,1
726,http://www.artesa-creations.com/img/p/2/2/6/2/2262.jpg,Headband Bibi Noeud Argent,HD_bibiNeuArg,Coiffure - Tête,43,43,1,1
371,http://www.artesa-creations.com/img/p/1/4/2/6/1426.jpg,Collier Libellules d'Argent,HD_COLlibAg,Bijoux de créateurs,40,40,1,1
529,http://www.artesa-creations.com/img/p/1/7/6/5/1765.jpg,Boucles d'oreilles Fleurs Cuivrées,HD_BOcuivre,Bijoux de créateurs,21,21,1,1
1272,http://www.artesa-creations.com/img/p/3/3/2/3/3323.jpg,Jarretière Saumon Dentelle et Fleurs,CB_JARsaumon,Mariage,20.4,20.4,1,1
723,http://www.artesa-creations.com/img/p/2/2/5/9/2259.jpg,Collier Rose d'Argent,HD_COLroseARG,Bijoux de créateurs,40,40,1,1
1420,http://www.artesa-creations.com/img/p/3/6/1/4/3614.jpg,Headband Estampe argent et sphère à parfumer,SY_head,Bijoux de créateurs,37.4,37.4,1,1
1019,http://www.artesa-creations.com/img/p/2/8/8/4/2884.jpg,Collier Papillon de Nacre,AC_COLpapOR,Bijoux de créateurs,22,22,1,1
523,http://www.artesa-creations.com/img/p/1/7/5/6/1756.jpg,Bague Fleur Cuivrée,HD_BAGcuivre,Bijoux de créateurs,16,16,1,1
1241,http://www.artesa-creations.com/img/p/3/2/7/6/3276.jpg,Jarretière dentelle Noire Noeud Fushia,CB_JARnoirfush,Jarretière de mariée,19.55,19.55,1,1
1269,http://www.artesa-creations.com/img/p/3/3/1/1/3311.jpg,Boutons de manchette Blanc Argent Strass,HD_BOUTONbl,Pour LUI,18,18,1,1
720,http://www.artesa-creations.com/img/p/2/2/2/7/2227.jpg,Bibi serre tête Gris Perle et Argent,HD_bibipoisargent,Coiffure - Tête,47,47,1,1
1337,http://www.artesa-creations.com/img/p/3/4/3/8/3438.jpg,Jarretière Papillon anis dentelle blanche,CB_JARpapAnis,Jarretière de mariée,18.7,18.7,1,1
949,http://www.artesa-creations.com/img/p/2/7/2/6/2726.jpg,Livre d'Or Flocon Argent thème hiver,CC_LOflo,Mariage,35.5,35.5,1,1
1015,http://www.artesa-creations.com/img/p/2/8/8/0/2880.jpg,Bouquet Rose Blanche Romantique,HD_BOUQroseG,Mariage,71.4,71.4,1,1
625,http://www.artesa-creations.com/img/p/2/0/1/2/2012.jpg,Collier Etoiles Argentées,HD_COLetoile,Bijoux de créateurs,36,36,1,1
1334,http://www.artesa-creations.com/img/p/3/4/3/6/3436.jpg,Boucles d'oreilles Fleurs Bleues Perlées,TP_BOfushiaMulti,Bijoux de créateurs,18,18,1,1
1414,http://www.artesa-creations.com/img/p/3/5/9/8/3598.jpg,Bracelet Orchidées Ivoire,HD_BRAorchi,Bracelets,22.1,22.1,1,1
1136,http://www.artesa-creations.com/img/p/3/0/9/4/3094.jpg,Bouquet Theme Mer Coquillage Bleu ivoire,HD_BOUQmer,Mariage,64.6,64.6,1,1
1331,http://www.artesa-creations.com/img/p/3/4/3/1/3431.jpg,Ras de Cou Dentelle Or et perles,HD_COLdentOR,Pour ELLE,20,20,1,1
1410,http://www.artesa-creations.com/img/p/3/5/8/8/3588.jpg,Mitaines Noir et Blanc Strass manchettes,CB_MITnoeudnoir,Accessoires de mode,25.5,25.5,1,1
1127,http://www.artesa-creations.com/img/p/3/0/8/1/3081.jpg,Coussin d'alliances Ivoire Dentelle Noire et Or,CB_COUivoireOR,Mariage,25.5,25.5,1,1
497,http://www.artesa-creations.com/img/p/1/6/7/5/1675.jpg,Livre d'or Coeur de Papillon Vert Anis,CC-LOpapV,Album - Livre d'or,36.5,36.5,1,1
848,http://www.artesa-creations.com/img/p/2/5/0/3/2503.jpg,Boucles d'oreilles Cube Rouge et Blanc,TP_BOtaraCrouge,Bijoux de créateurs,14,14,1,1
937,http://www.artesa-creations.com/img/p/2/7/0/8/2708.jpg,Mini bouquet de table Papillon Blanc - marque place,HD_DECOrouge,Mariage,25,25,1,1
1117,http://www.artesa-creations.com/img/p/3/0/6/6/3066.jpg,Coussin d'alliances Fleurs Turquoise satin blanc,CB_COUorgTUR,Mariage,42.5,42.5,1,1
494,http://www.artesa-creations.com/img/p/1/6/8/6/1686.jpg,Collier Lune d'Ambre,WAM_COLlune,Bijoux de créateurs,53,53,1,1
845,http://www.artesa-creations.com/img/p/2/4/9/5/2495.jpg,Livre de naissance / Album Animaux de la Savane,CC_LPAlion,Créations Enfants,39,39,1,1
1328,http://www.artesa-creations.com/img/p/3/4/2/2/3422.jpg,Boucles d'oreilles Perle Noire Fleur dorée,AC_BOfiliNOIR,Bijoux de créateurs,18,18,1,1
348,http://www.artesa-creations.com/img/p/1/1/9/9/1199.jpg,Album Coeur de Pois Turquoise,CC-ApoisT,Mariage,42,42,1,1
1403,http://www.artesa-creations.com/img/p/3/5/9/1/3591.jpg,Urne Coffre au trésors malle en bois,CB_BTcoffrePTbois,Urne - boîte à dons,75,75,1,1
1003,http://www.artesa-creations.com/img/p/2/8/4/3/2843.jpg,Bracelet Bronze Perles Nacrées,WAM_BRAbron,Bijoux de créateurs,16.5,16.5,1,1
613,http://www.artesa-creations.com/img/p/1/9/7/8/1978.jpg,Coussin d'alliances Bordeaux & Arabesques Dorées,CB_COUaraBOR,Mariage,39.1,39.1,1,1
930,http://www.artesa-creations.com/img/p/2/6/9/3/2693.jpg,Jarretière Rose d'Hiver - crochet et perles,CC_JARbl,Jarretière de mariée,40,40,1,1
1467,http://www.artesa-creations.com/img/p/3/7/1/0/3710.jpg,Livre d'or Orchidée Bordeaux & Argent,CC_LOorchiBOR,Album - Livre d'or,39.5,39.5,1,1
1199,http://www.artesa-creations.com/img/p/3/6/6/6/3666.jpg,Collier Fleur Blanc et Perles Nacrées,TB_COLorch,Mariage,30.5,30.5,1,1
839,http://www.artesa-creations.com/img/p/2/4/8/2/2482.jpg,Boucles d'oreilles Bohème Turquoise et Or - origami,TP_BOboheTUR,Bijoux de créateurs,21,21,1,1
1322,http://www.artesa-creations.com/img/p/3/4/6/5/3465.jpg,Clip de Chaussures Noeuds Argentés,HD_clipNoeudARG,Bijoux de créateurs,21,21,1,1
1464,http://www.artesa-creations.com/img/p/3/7/0/6/3706.jpg,Bracelet Etoile de Nacre plaqué Or,MAN_BRAetoile,Mariage,29.75,29.75,1,1
280,http://www.artesa-creations.com/img/p/9/9/5/995.jpg,Foulard Alizé,CB_foulardAlize,Chantal B,52.7,52.7,1,1
922,http://www.artesa-creations.com/img/p/2/6/8/3/2683.jpg,Foulard Calliopée Rouge Noir et Or,CB_FOUrougenoir,Chantal B,52,52,1,1
782,http://www.artesa-creations.com/img/p/2/3/6/8/2368.jpg,Mini Bourse à Dragée satin Ivoire et Chocolat,CB_dragChoco,Mariage,7.9,7.9,1,1
480,http://www.artesa-creations.com/img/p/1/6/3/3/1633.jpg,Coussin d'alliances Fleurs de Nacre,CB_RECnacre,Mariage,45,45,1,1
1532,http://www.artesa-creations.com/img/p/3/8/2/3/3823.jpg,Journal Intime Noeud Rose et Pois,CC_JInoeudrose,Papeterie,39.95,39.95,1,1
833,http://www.artesa-creations.com/img/p/2/4/6/7/2467.jpg,Sautoir lacet à nouer Tulipe Noire et Or - bijou Origami,TP_SAUTtulinoir,Bijoux de créateurs,34,34,1,1
688,http://www.artesa-creations.com/img/p/2/1/7/0/2170.jpg,Bracelet Fleur de Cristal,CC_BRAcristal,Bijoux de créateurs,15,15,1,1
474,http://www.artesa-creations.com/img/p/1/6/0/6/1606.jpg,Coussin d'alliances Fleurs Dorées,CB_COUfldore,Mariage,42.5,42.5,1,1
830,http://www.artesa-creations.com/img/p/2/4/5/8/2458.jpg,Boucles d'oreilles Cube Noir et Or,TP_BOtaraCnoir,Bijoux de créateurs,14,14,1,1
1458,http://www.artesa-creations.com/img/p/3/6/9/7/3697.jpg,Boucles D'oreilles Perle plaqué Or,MAN_BOperlesimple,Catégories,25.5,25.5,1,1
1098,http://www.artesa-creations.com/img/p/3/0/3/0/3030.jpg,Collier Arc en Ciel - ras de cou cristal,AC_COLrac,Bijoux de créateurs,12,12,1,1
469,http://www.artesa-creations.com/img/p/1/5/9/7/1597.jpg,Livre d'or Framboise & Anis,CC-LOanisfram,Album - Livre d'or,39.5,39.5,1,1
1185,http://www.artesa-creations.com/img/p/3/1/9/1/3191.jpg,Livre d'or Dentelle Baroque noir et blanc A4,CB_LObaroque,Mariage,39,39,1,1
773,http://www.artesa-creations.com/img/p/2/3/4/5/2345.jpg,Coussin d'alliances Violet papillon fushia,CB_COUvioPAP,Mariage,42.5,42.5,1,1
1095,http://www.artesa-creations.com/img/p/3/0/2/1/3021.jpg,Boucles d'oreilles Tulipe Rose Fushia,TP_BOtulipRose,Bijoux de créateurs,16,16,1,1
1523,http://www.artesa-creations.com/img/p/3/8/0/1/3801.jpg,Jarretière Dentelle Noire Noeud Rose,CB_JARnoireRose,Jarretière de mariée,18.7,18.7,1,1
824,http://www.artesa-creations.com/img/p/2/4/5/0/2450.jpg,Bracelet Bohème - Breloques turquoise et rouge,,Bijoux de créateurs,18,18,1,1
1304,http://www.artesa-creations.com/img/p/3/3/7/3/3373.jpg,Serre Tête Diadème Dentelle,HC_diademe,Mariage,49,49,1,1
770,http://www.artesa-creations.com/img/p/2/3/7/7/2377.jpg,Jarretière Papillon d'Argent & dentelle blanche,CB_JARpapArg,Mariage,20.4,20.4,1,1
1381,http://www.artesa-creations.com/img/p/3/5/3/7/3537.jpg,Coussin d'alliances Chocolat et Fleurs Rose,CB_COUsatChocFush,Mariage,33.15,33.15,1,1
985,http://www.artesa-creations.com/img/p/3/4/7/6/3476.jpg,Coussin d'alliances Cinema Clap et bobine,CB_COUcine,Mariage,36.5,36.5,1,1
566,http://www.artesa-creations.com/img/p/2/5/1/5/2515.jpg,Sac cabat Rouge & Noir,CB_SACchineR,Accessoires de mode,45,45,1,1
821,http://www.artesa-creations.com/img/p/2/4/4/4/2444.jpg,Etole Blanche Feuilles de Lierre - foulard en soie peinte,CB_FOUlierre,Accessoires de mode,57,57,1,1
671,http://www.artesa-creations.com/img/p/2/1/3/3/2133.jpg,Jarretière Dentelle Bordeaux Fleurs Dorées,CB_JARborOR,Jarretière de mariée,20.4,20.4,1,1
766,http://www.artesa-creations.com/img/p/2/3/3/7/2337.jpg,Coussin d'alliances satin blanc plissé turquoise,CB_COUplissTUR,Mariage,44.2,44.2,1,1
1372,http://www.artesa-creations.com/img/p/3/5/2/2/3522.jpg,Boucles d'oreilles Fleurs Noires Porcelaine,HD_BOfleurnoire,Boucles d'oreilles,20.4,20.4,1,1
982,http://www.artesa-creations.com/img/p/2/8/0/0/2800.jpg,Urne Bobine de Film theme Cinema,CB_BTbobine,Urne - boîte à dons,65,65,1,1
1449,http://www.artesa-creations.com/img/p/3/6/7/3/3673.jpg,Bracelet Noeud Marin,CA_BRA9811,Catégories,8.5,8.5,1,1
1178,http://www.artesa-creations.com/img/p/3/1/7/3/3173.jpg,Bouquet Fleur Rose Fushia,HD_BOUQfleurFUSH,Bouquet de mariée,37.5,37.5,1,1
816,http://www.artesa-creations.com/img/p/2/4/2/9/2429.jpg,Collier Fleur Blanche - ras de cou,HD_COLflBlanc,Bijoux de créateurs,25,25,1,1
901,http://www.artesa-creations.com/img/p/2/6/2/7/2627.jpg,Mini Bourse à Dragée Chocolat et Ivoire,CB_DARchoIv,Catégories,11,11,1,1
1368,http://www.artesa-creations.com/img/p/3/5/6/8/3568.jpg,Bouquet Noir et Blanc Perles et Papillons Blancs,HD_BOUQperleBL,Mariage,63,63,1,1
1085,http://www.artesa-creations.com/img/p/3/0/3/1/3031.jpg,Jarretière baroque Dentelle Noire Noeud Blanc,CB_JARbaroque,Jarretière de mariée,19.55,19.55,1,1
459,http://www.artesa-creations.com/img/p/1/5/6/4/1564.jpg,Livre d'or Satin Chocolat & Anis,CC-LOsatChocAnis,Album - Livre d'or,36.21,36.21,1,1
1175,http://www.artesa-creations.com/img/p/3/1/6/7/3167.jpg,Bouquet Fleur d'Argent,HD_BOUQfleurARG,Bouquet de mariée,37.5,37.5,1,1
813,http://www.artesa-creations.com/img/p/2/4/2/2/2422.jpg,Livre d'or Harmonie Noir et Rose Fushia,CC-LOharmNF,Album - Livre d'or,39.95,39.95,1,1
976,http://www.artesa-creations.com/img/p/2/7/8/4/2784.jpg,Boutonnière Rose Beige plume chocolat et perles,HD_BROplrose,Mariage,14,14,1,1
1443,http://www.artesa-creations.com/img/p/3/6/6/3/3663.jpg,Urne Tour Eiffel Boite mariage Paris,CB_BTeiffel,Mariage,139,139,1,1
453,http://www.artesa-creations.com/img/p/1/5/4/8/1548.jpg,Coussin d'alliances Papillon Fushia,CB_COUpapFUSH,Mariage,43.5,43.5,1,1
1359,http://www.artesa-creations.com/img/p/3/5/0/6/3506.jpg,Gants Satin Noir et Fushia mitaines,CB_MITrosenoir,Accessoires de mode,37.4,37.4,1,1
971,http://www.artesa-creations.com/img/p/2/7/7/3/2773.jpg,Collier Fleur de Nacre et Cristal Rose Bonbon,PM_COLrose,Bijoux de créateurs,46,46,1,1
1074,http://www.artesa-creations.com/img/p/2/9/9/8/2998.jpg,Etui à lunette Rouge et Blanc,TP_ETUIrouge,Accessoires de mode,28.9,28.9,1,1
1508,http://www.artesa-creations.com/img/p/3/7/8/5/3785.jpg,Clip de Chaussures Noeuds Argent Strass,HD_clipArgDouble,Pour ELLE,23.8,23.8,1,1
1261,http://www.artesa-creations.com/img/p/3/6/1/1/3611.jpg,Couronne de Fleurs Rose,HD_BANrose,Coiffure - Tête,20,20,1,1
806,http://www.artesa-creations.com/img/p/2/4/1/2/2412.jpg,Coussin d'alliances Fleurs Bordeaux Satin blanc,CB_COUflBOR,Mariage,33.15,33.15,1,1
650,http://www.artesa-creations.com/img/p/2/0/7/7/2077.jpg,Jarretière Dentelle Rouge et Fleurs Cerise,CB_JARcerise,Jarretière de mariée,20.4,20.4,1,1
1288,http://www.artesa-creations.com/img/p/3/3/4/9/3349.jpg,Bibi Goutte de Dentelle & Plume Ivoire,HC_BIBIgouttePl,Mariage,49,49,1,1
742,http://www.artesa-creations.com/img/p/2/2/9/3/2293.jpg,Headband Fleurs Dorées et satin blanc,CB_BANor,Accessoires de mode,20,20,1,1
968,http://www.artesa-creations.com/img/p/2/7/8/1/2781.jpg,Collier Noeud à la Violette Liberty,AC_COLnoeudVio,Bijoux de créateurs,18,18,1,1
1160,http://www.artesa-creations.com/img/p/3/1/2/9/3129.jpg,Collier Feuilles de Lierre ras de cou,CB_COLlierre,Bijoux de créateurs,29,29,1,1
546,http://www.artesa-creations.com/img/p/1/7/9/5/1795.jpg,Coussin Chocolat Fleur Turquoise,CB_couChoctur,Mariage,40.8,40.8,1,1
1258,http://www.artesa-creations.com/img/p/3/2/8/9/3289.jpg,Urne Etoile Strass en noir et blanc,CB_BTstrass,Blanc Argent,39,39,1,1
647,http://www.artesa-creations.com/img/p/2/0/7/0/2070.jpg,Coussin d'alliances Fleurs Rouge Cerise,CB_COUorgRouge,Mariage,42.5,42.5,1,1
885,http://www.artesa-creations.com/img/p/2/5/8/9/2589.jpg,Collier Nénuphare Blanc Argent,TP_BOnenuA,Bijoux de créateurs,30,30,1,1
738,http://www.artesa-creations.com/img/p/2/2/8/4/2284.jpg,Livre d'or Harmonie Ivoire et Bordeaux,CC-LOmoussBOR,Album - Livre d'or,39.95,39.95,1,1
1353,http://www.artesa-creations.com/img/p/3/4/8/7/3487.jpg,Faire-part Anis Noeud Chocolat,DO_FPchocAnis,Papeterie,5.65,5.65,1,1
1068,http://www.artesa-creations.com/img/p/2/9/7/2/2972.jpg,Sautoir lacet à nouer Tulipe Fushia - bijou Origami,TP_SAUTtulirose,Bijoux de créateurs,34,34,1,1
542,http://www.artesa-creations.com/img/p/1/9/3/9/1939.jpg,Bibi Fleurs d'Argent,HD_bibiargent,Coiffure - Tête,52.5,52.5,1,1
1255,http://www.artesa-creations.com/img/p/3/2/8/7/3287.jpg,Bouquet Paradis plumes et papillons blancs,HD_BOUQparadis,Blanc Argent,64.6,64.6,1,1
799,http://www.artesa-creations.com/img/p/2/4/0/6/2406.jpg,Barrette Pompon Satin Blanc,HD_barSat,Accessoires de mode,13,13,1,1
644,http://www.artesa-creations.com/img/p/2/0/5/8/2058.jpg,Livre d'or Coeur Noir et Blanc,CC-LOcoeurNOIR,Album - Livre d'or,36.5,36.5,1,1
1282,http://www.artesa-creations.com/img/p/3/3/6/8/3368.jpg,Serre Tête Plume et Voilette,HC_SERREplume,Mariage,46,46,1,1
1430,http://www.artesa-creations.com/img/p/3/6/3/4/3634.jpg,Boucles D'oreilles Perle et Cristal de Roche plaqué Or,MAN_BOperle,Catégories,28.9,28.9,1,1
1062,http://www.artesa-creations.com/img/p/2/9/6/2/2962.jpg,Jarretière Dentelle Ivoire Noeud Chocolat,CB_JARnoeudChoc,Mariage,19.55,19.55,1,1
539,http://www.artesa-creations.com/img/p/1/7/9/1/1791.jpg,Collier Camée Gris Bleu,HD_COLcamegris,Bijoux de créateurs,34,34,1,1
1279,http://www.artesa-creations.com/img/p/3/3/3/9/3339.jpg,Urne Piano Jazz Noir Pailleté et Argent,CB_BTpianoNoirPai,Urne - boîte à dons,73,73,1,1
141,http://www.artesa-creations.com/img/p/4/8/6/486.jpg,Cadre photo Star,CC-CBB-02,Créations Enfants,36,36,1,1
730,http://www.artesa-creations.com/img/p/2/2/7/6/2276.jpg,Bracelet Fleurs de Cerisier et Corail,SB_BRAcerise,Bijoux de créateurs,23,23,1,1
1347,http://www.artesa-creations.com/img/p/3/4/7/8/3478.jpg,Livre d'or Anis Noeud Chocolat,DA_LOanis,Livre d'or,51,51,1,1
1427,http://www.artesa-creations.com/img/p/3/6/4/7/3647.jpg,Boucles D'oreilles Etoiles Dorées Plaquées Or & Nacre,MAN_BOetoile,Mariage,25.5,25.5,1,1
433,http://www.artesa-creations.com/img/p/1/4/9/7/1497.jpg,Coussin Chocolat Papillon Turquoise,CB_coupaptur,Mariage,37.5,37.5,1,1
1149,http://www.artesa-creations.com/img/p/3/1/1/6/3116.jpg,Coussin d'alliances Plumes et perles satin blanc,CB_COUplum,Mariage,30,30,1,1
1276,http://www.artesa-creations.com/img/p/3/3/3/3/3333.jpg,Kit de Voyage Etoile Argentée,BD_KITetoileArg,Accessoires de mode,59,59,1,1
1344,http://www.artesa-creations.com/img/p/3/5/2/5/3525.jpg,Rond de Serviette Macaron,HD_RondMaca,Mariage,8.5,8.5,1,1
1246,http://www.artesa-creations.com/img/p/3/2/7/9/3279.jpg,Boucles d'oreilles cookies chocolat,VZ_BOcook,Bijoux de créateurs,17,17,1,1
1341,http://www.artesa-creations.com/img/p/3/4/5/1/3451.jpg,Pochette Grise daim Pois Cuivrés,BD_POCHpois,Accessoires de mode,34,34,1,1
786,http://www.artesa-creations.com/img/p/2/3/7/5/2375.jpg,Livre d'Or Versailles - Noir et Argent,CC_LOversNOIRarg,Mariage,40.5,40.5,1,1
630,http://www.artesa-creations.com/img/p/2/2/1/1/2211.jpg,Album bébé / Livre Princesse naissance,CC_LPAprinc,Créations Enfants,39.95,39.95,1,1
49,http://www.artesa-creations.com/img/p/2/0/1/201.jpg,Boucles d'oreilles Pacifique,BE003,Be! Créations,19,19,1,1
857,http://www.artesa-creations.com/img/p/2/5/6/2/2562.jpg,Jarretière Crochet Anis et Chocolat,CC_JARanis,Jarretière de mariée,34,34,1,1
1338,http://www.artesa-creations.com/img/p/3/4/3/9/3439.jpg,Jarretière Etoile Filante,CB_JARetoile,Jarretière de mariée,16.15,16.15,1,1
360,http://www.artesa-creations.com/img/p/1/2/5/9/1259.jpg,Coussin d'alliances Coeur Rose Nacré,CB_coeurRosnacr,Mariage,49,49,1,1
950,http://www.artesa-creations.com/img/p/2/7/3/7/2737.jpg,Livre d'or Chocolat Orange & Nacre,CC_LOchocOran,Mariage,39.5,39.5,1,1
1418,http://www.artesa-creations.com/img/p/3/6/1/0/3610.jpg,Urne Passion Plume Bordeaux et ivoire,CC_BTpassion,Urne - boîte à dons,54.4,54.4,1,1
1239,http://www.artesa-creations.com/img/p/3/2/7/4/3274.jpg,Marque place macaron framboise,,Mariage,4.45,4.45,1,1
717,http://www.artesa-creations.com/img/p/2/2/2/3/2223.jpg,Jarretière dentelle Ivoire Fleur Anis Chocolat,CB_JARveloursanis,Jarretière de mariée,19.55,19.55,1,1
355,http://www.artesa-creations.com/img/p/1/2/3/2/1232.jpg,Jarretière Fleurs Cuivrées,CB_JARorange,Jarretière de mariée,18.7,18.7,1,1
1415,http://www.artesa-creations.com/img/p/3/5/9/9/3599.jpg,Coussin Glamour Noeud Rouge porte-alliances,CB_COUnoeudrouge,Mariage,32.3,32.3,1,1
1013,http://www.artesa-creations.com/img/p/2/8/5/8/2858.jpg,Bandeau Orchidée Blanche coiffure,HD_BANorchi,Accessoires de mode,16.5,16.5,1,1
1137,http://www.artesa-creations.com/img/p/3/0/9/7/3097.jpg,Bouquet Lumineux Roses Noir et Argent Disco,HD_BOUQdisco,Mariage,71.4,71.4,1,1
510,http://www.artesa-creations.com/img/p/1/7/1/7/1717.jpg,Jarretière Dentelle Ivoire et Fleurs Dorées,CB_JARivOR,Jarretière de mariée,20.4,20.4,1,1
352,http://www.artesa-creations.com/img/p/1/2/1/9/1219.jpg,Coussin d'alliances Fleur d'Argent,CB_ArgOrg,Mariage,41.65,41.65,1,1
944,http://www.artesa-creations.com/img/p/2/7/1/8/2718.jpg,Mini bouquet Etoile dorée Plume rouge - marque place porte étiquette,HD_PORTetoile,Mariage,24,24,1,1
1226,http://www.artesa-creations.com/img/p/3/2/5/3/3253.jpg,Boutons de Manchette Rock n'Roll Pistolet & Guitare,HD_BOUTONrock,Mariage,17,17,1,1
706,http://www.artesa-creations.com/img/p/2/2/0/5/2205.jpg,Coussin d'alliances Chocolat orchidée Orange,CB_COUchoORC,Mariage,34,34,1,1
1329,http://www.artesa-creations.com/img/p/3/4/2/4/3424.jpg,Boucles d'oreilles Nénuphare Améthyste,WAM_BOnenuAM,Boucles d'oreilles,13.5,13.5,1,1
349,http://www.artesa-creations.com/img/p/1/2/0/5/1205.jpg,Album Coeur de Pois chocolat,CC-ApoisC,Mariage,42,42,1,1
1407,http://www.artesa-creations.com/img/p/3/5/8/3/3583.jpg,Bourse Arabesques Turquoise et Argent Satin blanc,CB_BOUtur,Chantal B,59,59,1,1
1474,http://www.artesa-creations.com/img/p/3/7/2/1/3721.jpg,Livre d'or Romantique Arabesques & Roses,AC_LOaraGRIS,Mariage,39.9,39.9,1,1
1120,http://www.artesa-creations.com/img/p/3/0/7/2/3072.jpg,Mini Bourse à Dragée satin Blanc et Violet,CB_dragVIO,Mariage,7.9,7.9,1,1
1223,http://www.artesa-creations.com/img/p/3/2/5/0/3250.jpg,Boutonnière Macaron Chocolat Fushia,HD_BOUTmacaron,Mariage,18.5,18.5,1,1
934,http://www.artesa-creations.com/img/p/2/6/9/8/2698.jpg,Rond de Serviette Chocolat Turquoise Plume et perle,HD_rondTUR,Hélène Delacour,3.5,3.5,1,1
1404,http://www.artesa-creations.com/img/p/3/5/7/8/3578.jpg,Urne Casino Machine à sous Argent et noir,CB_BTcasinoARG,Urne - boîte à dons,59,59,1,1
1004,http://www.artesa-creations.com/img/p/2/8/4/5/2845.jpg,Bouquet Orchidées Blanches et anis,HD_BOUQorch,Mariage,54.4,54.4,1,1
614,http://www.artesa-creations.com/img/p/1/9/8/1/1981.jpg,Livre d'or Coeur Précieux Bordeaux,CCLO-25,Mariage,36.5,36.5,1,1
843,http://www.artesa-creations.com/img/p/2/4/9/0/2490.jpg,Boîte CD souvenirs Papillon Turquoise,CC_BTCDpapTUR,Mariage,32,32,1,1
931,http://www.artesa-creations.com/img/p/2/6/9/4/2694.jpg,Mini bouquet de table - porte-nom déco,HD_DECOrouge,Mariage,24,24,1,1
1001,http://www.artesa-creations.com/img/p/2/8/3/5/2835.jpg,Urne Clap de Cinema,CB_BTclap,Urne - boîte à dons,45,45,1,1
1111,http://www.artesa-creations.com/img/p/3/1/1/2/3112.jpg,Urne Piano Jazz boîte à dons blanc irisé et argent,CB_BTpianoBL,Urne - boîte à dons,73,73,1,1
487,http://www.artesa-creations.com/img/p/1/6/4/9/1649.jpg,Livre d'Or Orchidée Blanche,CC_LOorchiBL,Mariage,39,39,1,1
1539,http://www.artesa-creations.com/img/p/3/8/3/8/3838.jpg,Collier Sphère d'argent et organza bijou à parfumer,SY_COLorganza,Bijoux en Argent,39.5,39.5,1,1
1200,http://www.artesa-creations.com/img/p/3/3/7/2/3372.jpg,Serre Tête Petites Fleurs et Voilette,TB_BAN,Accessoires de mode,37,37,1,1
611,http://www.artesa-creations.com/img/p/1/9/7/2/1972.jpg,Coussin d'alliances Arabesques Turquoise,CB_couARAtur,Mariage,39.1,39.1,1,1
326,http://www.artesa-creations.com/img/p/2/8/4/7/2847.jpg,Collier Petite Fleur,HD_COLfleur,Bijoux de créateurs,50,50,1,1
1536,http://www.artesa-creations.com/img/p/3/8/3/3/3833.jpg,Collier Perle Noire plaqué Or,MAN_COLperleNOIRE,Catégories,32.3,32.3,1,1
1196,http://www.artesa-creations.com/img/p/3/4/4/5/3445.jpg,Collier Papillon chocolat et Doré,,Bijoux de mariée,34,34,1,1
